time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.22513444955085035,0.1018123588976333,11.81200958270163,0.07366743065598946,6.13762547010475,0.0,0.698130146337811,0.33794702324906084,2.75547039912878,0.11573756049993733,-0.2200025027684796,0.0,452.76224944454356,454.54076011801766,453.25373118881765,453.8427379359575
1.2600000000000007,0.26997759619419776,0.12357457912846154,11.979471507241245,0.08057324518251452,6.124575816766264,0.0,0.7978856390718257,0.3881030046265134,2.8261181952864125,0.11378505297468994,-0.2129060782829075,0.0,436.77921229385214,437.32296633514443,439.7045344547256,439.55474001954167
1.3200000000000007,0.3199526289700988,0.14792047100499206,12.144314011702368,0.08738656652306975,6.1122335277411945,0.0,0.868799213217563,0.42387759817906384,2.668801514187161,0.11309239327319148,-0.19423068187782455,0.0,357.47896441658105,359.32389776210476,358.3644221674779,358.3088814324026
1.3800000000000008,0.37577160576576885,0.1752250459697048,12.307850850904927,0.09498891470892712,6.10082096711686,0.0,0.9929620438233153,0.48697840981106094,2.781795830390493,0.14527821035032049,-0.18319362941871603,0.0,451.1348996126452,451.9905096582038,452.600051673909,455.19669667584435
1.4400000000000008,0.43912848483030315,0.20640071942350022,12.477318179755203,0.10359258251811898,6.089613466225696,0.0,1.1199729286007798,0.553021591008193,2.866518069815734,0.13933757221283002,-0.19517058655220312,0.0,445.30173382709233,444.2868506970814,445.7364744298151,445.2698384859014
1.5000000000000009,0.5100179816806336,0.24153954050151874,12.650227923745344,0.11165300246106646,6.0778038681731275,0.0,1.2440403693824604,0.6189812930412617,2.8966652266842314,0.1217938817459866,-0.20035713606159553,0.0,429.16606964729664,428.68615637328287,429.09930867494677,427.62457526601565
1.560000000000001,0.5889262842366478,0.28096764592839807,12.826570821178182,0.11843658690716197,6.065729246530733,0.0,1.3873491197218872,0.695928989329331,2.980748301712095,0.08320463635181083,-0.2030752937275086,0.0,446.6241730726305,446.36291796739,449.85089574937996,446.725638301098
1.620000000000001,0.6766706316352138,0.3251309919647266,13.007874854130398,0.12310275944458748,6.053422483256011,0.0,1.5385777687766782,0.7765801876345036,3.0620244522265483,0.06375443246417647,-0.20952696780962504,0.0,448.1505152995947,447.5847421697038,448.87847303596834,447.3018919294584
1.680000000000001,0.7738296778537233,0.37426497653404694,13.194393719470398,0.12721760557191253,6.041302762535269,0.0,1.7011763365749661,0.861521178649119,3.154500219361182,0.0768088277692936,-0.1900995594413551,0.0,452.47068716782957,453.99254803139354,452.4454763122222,453.4987202662081
1.740000000000001,0.8808165151525518,0.4284869126872565,13.385726964294012,0.13172056862506043,6.030125530155784,0.0,1.8660251440586855,0.946224250035234,3.2225652562695326,0.07127767266329571,-0.1795933499768162,0.0,446.26029323115614,447.08351063409594,447.3863777996194,446.940150112964
1.8000000000000012,0.9980243264407679,0.4879289507189361,13.581526960274743,0.136208719220984,6.019265034799831,0.0,2.0418214233700605,1.0355015489203778,3.303317003980634,0.08105227356402679,-0.18399506158259438,0.0,452.72036833230885,452.33496789283674,452.24338635132614,453.0342964683991
1.8600000000000012,1.1249253463401596,0.552274835848698,13.778226221348005,0.141639364541569,6.0085764737708445,0.0,2.189024443160147,1.1097229182728938,3.252997885997487,0.10474047855920218,-0.16846373166870374,0.0,408.89960857402394,410.2471845501701,409.3341044510614,411.44424425327844
